timestamp_sec,avg_ear,is_blinking_frame,blink_count_total,blink_rate_bps
21.447,0.3129,0,6,0.2798
21.462,0.3117,0,6,0.2796
21.479,0.3103,0,6,0.2793
21.494,0.3119,0,6,0.2791
21.509,0.3131,0,6,0.2789
21.525,0.3141,0,6,0.2787
21.541,0.3139,0,6,0.2785
21.557,0.3147,0,6,0.2783
21.572,0.3162,0,6,0.2781
21.589,0.3160,0,6,0.2779
21.604,0.3180,0,6,0.2777
21.620,0.3110,0,6,0.2775
21.635,0.3100,0,6,0.2773
21.651,0.3115,0,6,0.2771
21.666,0.3120,0,6,0.2769
21.684,0.3126,0,6,0.2767
21.699,0.3165,0,6,0.2765
21.716,0.3128,0,6,0.2763
21.732,0.3120,0,6,0.2761
21.747,0.3145,0,6,0.2759
21.763,0.3124,0,6,0.2757
21.777,0.3147,0,6,0.2755
21.793,0.3173,0,6,0.2753
21.808,0.3103,0,6,0.2751
21.823,0.3118,0,6,0.2749
21.839,0.3204,0,6,0.2747
21.854,0.3150,0,6,0.2745
21.869,0.3153,0,6,0.2744
21.885,0.3153,0,6,0.2742
21.901,0.3147,0,6,0.2740
21.917,0.3140,0,6,0.2738
21.932,0.3173,0,6,0.2736
21.948,0.3170,0,6,0.2734
21.963,0.3169,0,6,0.2732
21.979,0.3151,0,6,0.2730
21.994,0.3186,0,6,0.2728
22.010,0.3166,0,6,0.2726
22.027,0.3177,0,6,0.2724
22.046,0.3186,0,6,0.2722
22.061,0.3146,0,6,0.2720
22.076,0.3174,0,6,0.2718
22.091,0.3176,0,6,0.2716
22.107,0.3157,0,6,0.2714
22.124,0.3157,0,6,0.2712
22.139,0.3186,0,6,0.2710
22.155,0.3227,0,6,0.2708
22.171,0.3192,0,6,0.2706
22.187,0.3222,0,6,0.2704
22.203,0.3146,0,6,0.2702
22.220,0.3173,0,6,0.2700
22.236,0.3220,0,6,0.2698
22.251,0.3234,0,6,0.2696
22.267,0.3154,0,6,0.2695
22.282,0.3134,0,6,0.2693
22.298,0.3152,0,6,0.2691
22.313,0.3166,0,6,0.2689
22.329,0.3177,0,6,0.2687
22.344,0.3198,0,6,0.2685
22.359,0.3192,0,6,0.2683
22.376,0.3205,0,6,0.2681
22.392,0.3196,0,6,0.2680
22.407,0.3189,0,6,0.2678
22.423,0.3155,0,6,0.2676
22.439,0.3190,0,6,0.2674
22.455,0.3171,0,6,0.2672
22.469,0.3072,0,6,0.2670
22.485,0.1114,1,6,0.2669
22.500,0.0759,1,6,0.2667
22.515,0.1422,1,6,0.2665
22.531,0.2026,1,6,0.2663
22.548,0.2432,0,7,0.3105
22.562,0.2652,0,7,0.3102
22.579,0.2808,0,7,0.3100
22.595,0.2797,0,7,0.3098
22.611,0.2834,0,7,0.3096
22.626,0.2874,0,7,0.3094
22.642,0.2918,0,7,0.3092
22.658,0.2931,0,7,0.3089
22.674,0.2877,0,7,0.3087
22.689,0.2919,0,7,0.3085
22.705,0.2856,0,7,0.3083
22.720,0.2857,0,7,0.3081
22.736,0.2886,0,7,0.3079
22.751,0.2890,0,7,0.3077
22.766,0.2858,0,7,0.3075
22.783,0.2931,0,7,0.3073
22.798,0.2929,0,7,0.3070
22.813,0.2944,0,7,0.3068
22.828,0.2941,0,7,0.3066
22.846,0.2935,0,7,0.3064
22.862,0.2899,0,7,0.3062
22.877,0.2948,0,7,0.3060
22.892,0.2991,0,7,0.3058
22.908,0.3022,0,7,0.3056
22.924,0.3027,0,7,0.3054
22.940,0.3141,0,7,0.3051
22.955,0.3087,0,7,0.3049
22.972,0.3048,0,7,0.3047
22.988,0.3086,0,7,0.3045
23.003,0.3044,0,7,0.3043
23.018,0.3043,0,7,0.3041
23.033,0.3067,0,7,0.3039
23.049,0.3091,0,7,0.3037
23.064,0.3043,0,7,0.3035
23.080,0.3059,0,7,0.3033
23.096,0.3051,0,7,0.3031
23.112,0.3064,0,7,0.3029
23.127,0.3034,0,7,0.3027
23.143,0.3086,0,7,0.3025
23.159,0.3061,0,7,0.3023
23.174,0.3029,0,7,0.3021
23.189,0.3040,0,7,0.3019
23.204,0.3021,0,7,0.3017
23.220,0.3007,0,7,0.3015
23.237,0.2994,0,7,0.3012
23.252,0.3037,0,7,0.3010
23.268,0.3027,0,7,0.3008
23.282,0.3060,0,7,0.3007
23.299,0.3035,0,7,0.3004
23.314,0.3029,0,7,0.3002
23.329,0.3019,0,7,0.3001
23.344,0.3023,0,7,0.2999
23.359,0.2986,0,7,0.2997
23.374,0.2987,0,7,0.2995
23.390,0.3021,0,7,0.2993
23.405,0.3002,0,7,0.2991
23.421,0.2983,0,7,0.2989
23.436,0.2987,0,7,0.2987
23.451,0.2980,0,7,0.2985
23.467,0.2979,0,7,0.2983
23.482,0.2955,0,7,0.2981
23.498,0.3005,0,7,0.2979
23.514,0.3066,0,7,0.2977
23.530,0.3059,0,7,0.2975
23.545,0.3057,0,7,0.2973
23.561,0.3109,0,7,0.2971
23.576,0.3111,0,7,0.2969
23.592,0.3100,0,7,0.2967
23.606,0.3078,0,7,0.2965
23.622,0.3077,0,7,0.2963
23.636,0.3091,0,7,0.2962
23.652,0.3044,0,7,0.2960
23.667,0.3083,0,7,0.2958
23.683,0.3087,0,7,0.2956
23.699,0.3073,0,7,0.2954
23.715,0.3112,0,7,0.2952
23.731,0.3087,0,7,0.2950
23.746,0.3117,0,7,0.2948
23.760,0.3106,0,7,0.2946
23.776,0.3081,0,7,0.2944
23.792,0.3113,0,7,0.2942
23.807,0.3116,0,7,0.2940
23.823,0.3138,0,7,0.2938
23.839,0.3168,0,7,0.2936
23.855,0.3084,0,7,0.2934
23.870,0.3109,0,7,0.2933
23.885,0.3103,0,7,0.2931
23.901,0.3124,0,7,0.2929
23.917,0.3086,0,7,0.2927
23.933,0.3155,0,7,0.2925
23.949,0.3198,0,7,0.2923
23.965,0.3121,0,7,0.2921
23.981,0.3120,0,7,0.2919
23.996,0.3086,0,7,0.2917
24.012,0.3116,0,7,0.2915
24.027,0.3116,0,7,0.2913
24.043,0.3159,0,7,0.2911
24.058,0.3146,0,7,0.2910
24.074,0.3159,0,7,0.2908
24.091,0.3121,0,7,0.2906
24.106,0.3140,0,7,0.2904
24.122,0.3136,0,7,0.2902
24.138,0.3118,0,7,0.2900
24.154,0.3141,0,7,0.2898
24.170,0.3069,0,7,0.2896
24.185,0.3071,0,7,0.2894
24.200,0.3069,0,7,0.2893
24.216,0.3083,0,7,0.2891
24.231,0.3056,0,7,0.2889
24.247,0.3119,0,7,0.2887
24.264,0.3160,0,7,0.2885
24.280,0.3095,0,7,0.2883
24.295,0.3073,0,7,0.2881
24.311,0.3066,0,7,0.2879
24.327,0.3056,0,7,0.2877
24.343,0.3069,0,7,0.2876
24.357,0.3089,0,7,0.2874
24.374,0.3122,0,7,0.2872
24.390,0.3071,0,7,0.2870
24.406,0.3102,0,7,0.2868
24.421,0.3088,0,7,0.2866
24.435,0.3085,0,7,0.2865
24.453,0.3094,0,7,0.2863
24.469,0.3040,0,7,0.2861
24.485,0.3037,0,7,0.2859
24.501,0.3008,0,7,0.2857
24.516,0.3016,0,7,0.2855
24.530,0.3093,0,7,0.2854
24.546,0.3084,0,7,0.2852
24.562,0.3061,0,7,0.2850
24.578,0.3097,0,7,0.2848
24.595,0.3098,0,7,0.2846
24.610,0.3093,0,7,0.2844
24.626,0.3073,0,7,0.2842
24.641,0.3076,0,7,0.2841
24.658,0.3113,0,7,0.2839
24.673,0.3072,0,7,0.2837
24.688,0.3112,0,7,0.2835
24.703,0.3107,0,7,0.2834
24.718,0.3083,0,7,0.2832
24.734,0.3092,0,7,0.2830
24.749,0.3085,0,7,0.2828
24.765,0.3071,0,7,0.2827
24.780,0.3087,0,7,0.2825
24.796,0.3036,0,7,0.2823
24.811,0.3049,0,7,0.2821
24.827,0.3071,0,7,0.2819
24.844,0.3040,0,7,0.2818
24.859,0.3007,0,7,0.2816
24.873,0.2371,0,7,0.2814
24.890,0.2204,0,7,0.2812
24.905,0.2366,0,7,0.2811
24.921,0.2546,0,7,0.2809
24.936,0.2645,0,7,0.2807
24.951,0.2710,0,7,0.2806
24.966,0.2749,0,7,0.2804
24.981,0.2818,0,7,0.2802
24.997,0.2816,0,7,0.2800
25.012,0.2847,0,7,0.2799
25.028,0.2820,0,7,0.2797
25.044,0.2763,0,7,0.2795
25.060,0.2776,0,7,0.2793
25.075,0.2794,0,7,0.2792
25.090,0.2854,0,7,0.2790
25.106,0.2803,0,7,0.2788
25.123,0.2824,0,7,0.2786
25.140,0.2839,0,7,0.2784
25.157,0.2858,0,7,0.2783
25.174,0.2866,0,7,0.2781
25.189,0.2866,0,7,0.2779
25.205,0.2846,0,7,0.2777
25.220,0.2838,0,7,0.2776
25.235,0.2876,0,7,0.2774
25.252,0.2865,0,7,0.2772
25.267,0.2847,0,7,0.2770
25.282,0.2894,0,7,0.2769
25.297,0.2907,0,7,0.2767
25.311,0.2909,0,7,0.2766
25.327,0.2922,0,7,0.2764
25.343,0.2888,0,7,0.2762
25.358,0.2936,0,7,0.2761
25.374,0.2946,0,7,0.2759
25.389,0.2959,0,7,0.2757
25.405,0.2983,0,7,0.2755
25.419,0.2998,0,7,0.2754
25.435,0.2984,0,7,0.2752
25.451,0.2998,0,7,0.2750
25.467,0.3008,0,7,0.2749
25.482,0.3019,0,7,0.2747
25.498,0.3031,0,7,0.2745
25.514,0.3035,0,7,0.2744
25.529,0.3040,0,7,0.2742
25.546,0.3043,0,7,0.2740
25.563,0.3060,0,7,0.2738
25.578,0.3072,0,7,0.2737
25.594,0.3082,0,7,0.2735
25.611,0.3082,0,7,0.2733
25.626,0.3022,0,7,0.2732
25.642,0.3042,0,7,0.2730
25.659,0.2991,0,7,0.2728
25.675,0.2719,0,7,0.2726
25.691,0.2596,0,7,0.2725
25.707,0.2573,0,7,0.2723
25.722,0.2565,0,7,0.2721
25.737,0.2518,0,7,0.2720
25.752,0.2511,0,7,0.2718
25.769,0.2530,0,7,0.2716
25.784,0.2486,0,7,0.2715
25.801,0.2506,0,7,0.2713
25.817,0.2478,0,7,0.2711
25.832,0.2484,0,7,0.2710
25.847,0.2423,0,7,0.2708
25.863,0.2440,0,7,0.2707
25.880,0.2380,0,7,0.2705
25.895,0.2368,0,7,0.2703
25.910,0.2345,0,7,0.2702
25.926,0.2371,0,7,0.2700
25.941,0.2356,0,7,0.2698
25.957,0.2323,0,7,0.2697
25.972,0.2320,0,7,0.2695
25.988,0.2326,0,7,0.2694
26.004,0.2330,0,7,0.2692
26.021,0.2337,0,7,0.2690
26.038,0.2339,0,7,0.2688
26.052,0.2404,0,7,0.2687
26.068,0.2365,0,7,0.2685
26.083,0.2343,0,7,0.2684
26.099,0.2373,0,7,0.2682
26.115,0.2366,0,7,0.2680
26.130,0.2392,0,7,0.2679
26.145,0.2345,0,7,0.2677
26.161,0.2344,0,7,0.2676
26.177,0.2322,0,7,0.2674
26.192,0.2366,0,7,0.2673
26.207,0.2365,0,7,0.2671
26.224,0.2342,0,7,0.2669
26.239,0.2340,0,7,0.2668
26.254,0.2345,0,7,0.2666
26.270,0.2332,0,7,0.2665
26.285,0.2328,0,7,0.2663
26.299,0.2313,0,7,0.2662
26.315,0.2321,0,7,0.2660
26.330,0.2315,0,7,0.2659
26.345,0.2338,0,7,0.2657
26.362,0.2336,0,7,0.2655
26.376,0.2321,0,7,0.2654
26.391,0.2306,0,7,0.2652
26.406,0.2278,0,7,0.2651
26.422,0.2296,0,7,0.2649
26.437,0.2261,0,7,0.2648
26.452,0.2286,0,7,0.2646
26.467,0.2295,0,7,0.2645
26.483,0.2305,0,7,0.2643
26.499,0.2308,0,7,0.2642
26.515,0.2300,0,7,0.2640
26.530,0.2306,0,7,0.2639
26.545,0.2293,0,7,0.2637
26.561,0.2308,0,7,0.2635
26.576,0.2326,0,7,0.2634
26.591,0.2327,0,7,0.2632
26.607,0.2342,0,7,0.2631
26.621,0.2335,0,7,0.2629
26.637,0.2334,0,7,0.2628
26.652,0.2354,0,7,0.2626
26.667,0.2335,0,7,0.2625
26.682,0.2371,0,7,0.2624
26.697,0.2418,0,7,0.2622
26.712,0.2402,0,7,0.2621
26.727,0.2351,0,7,0.2619
26.742,0.2405,0,7,0.2618
26.758,0.2381,0,7,0.2616
26.772,0.2397,0,7,0.2615
26.789,0.2436,0,7,0.2613
26.804,0.2430,0,7,0.2612
26.820,0.2406,0,7,0.2610
26.835,0.2433,0,7,0.2608
26.851,0.2434,0,7,0.2607
26.867,0.2464,0,7,0.2605
26.882,0.2446,0,7,0.2604
26.898,0.2421,0,7,0.2602
26.914,0.2429,0,7,0.2601
26.929,0.2415,0,7,0.2599
26.945,0.2391,0,7,0.2598
26.961,0.1164,1,7,0.2596
26.977,0.1241,1,7,0.2595
26.992,0.1567,1,7,0.2593
27.007,0.1711,1,7,0.2592
27.023,0.1840,1,7,0.2590
27.038,0.1921,1,7,0.2589
27.054,0.2057,1,7,0.2587
27.069,0.2160,1,7,0.2586
27.084,0.2166,1,7,0.2585
27.101,0.2163,1,7,0.2583
27.117,0.2156,1,7,0.2581
27.133,0.2209,0,8,0.2948
27.148,0.2247,0,8,0.2947
27.162,0.2272,0,8,0.2945
27.178,0.2215,0,8,0.2944
27.193,0.2330,0,8,0.2942
27.208,0.2359,0,8,0.2940
27.224,0.2404,0,8,0.2939
27.239,0.2405,0,8,0.2937
27.255,0.2420,0,8,0.2935
27.271,0.2374,0,8,0.2934
27.286,0.2352,0,8,0.2932
27.302,0.2429,0,8,0.2930
27.319,0.2447,0,8,0.2928
27.335,0.2506,0,8,0.2927
27.350,0.2590,0,8,0.2925
27.366,0.2665,0,8,0.2923
27.381,0.2690,0,8,0.2922
27.397,0.2694,0,8,0.2920
27.412,0.2718,0,8,0.2918
27.428,0.2729,0,8,0.2917
27.443,0.2757,0,8,0.2915
27.458,0.2775,0,8,0.2914
27.474,0.2781,0,8,0.2912
27.488,0.2768,0,8,0.2910
27.504,0.2839,0,8,0.2909
27.519,0.2806,0,8,0.2907
27.535,0.2833,0,8,0.2905
27.550,0.2816,0,8,0.2904
27.566,0.2813,0,8,0.2902
27.581,0.2832,0,8,0.2901
27.597,0.2828,0,8,0.2899
27.612,0.2879,0,8,0.2897
27.628,0.2810,0,8,0.2896
27.643,0.2808,0,8,0.2894
27.659,0.2849,0,8,0.2892
27.674,0.2823,0,8,0.2891
27.689,0.2842,0,8,0.2889
27.705,0.2872,0,8,0.2888
27.721,0.2825,0,8,0.2886
27.737,0.2847,0,8,0.2884
27.753,0.2860,0,8,0.2883
27.770,0.2882,0,8,0.2881
27.786,0.2831,0,8,0.2879
27.802,0.2886,0,8,0.2877
27.818,0.2869,0,8,0.2876
27.833,0.2875,0,8,0.2874
27.849,0.2899,0,8,0.2873
27.865,0.2945,0,8,0.2871
27.880,0.2920,0,8,0.2869
27.897,0.2929,0,8,0.2868
27.912,0.2938,0,8,0.2866
27.928,0.2934,0,8,0.2864
27.944,0.2977,0,8,0.2863
27.961,0.2968,0,8,0.2861
27.977,0.3004,0,8,0.2859
27.993,0.2930,0,8,0.2858
28.008,0.2895,0,8,0.2856
28.023,0.2915,0,8,0.2855
28.040,0.2870,0,8,0.2853
28.055,0.2900,0,8,0.2851
28.071,0.2872,0,8,0.2850
28.087,0.2863,0,8,0.2848
28.104,0.3040,0,8,0.2847
28.121,0.3327,0,8,0.2845
28.137,0.3250,0,8,0.2843
28.152,0.3346,0,8,0.2842
28.168,0.3327,0,8,0.2840
28.183,0.3478,0,8,0.2839
28.199,0.3336,0,8,0.2837
28.215,0.3279,0,8,0.2835
28.231,0.3374,0,8,0.2834
28.246,0.3429,0,8,0.2832
28.261,0.3542,0,8,0.2831
28.276,0.3533,0,8,0.2829
28.291,0.3500,0,8,0.2828
28.305,0.3420,0,8,0.2826
28.321,0.3373,0,8,0.2825
28.337,0.3348,0,8,0.2823
28.352,0.3335,0,8,0.2822
28.368,0.3351,0,8,0.2820
28.385,0.3375,0,8,0.2818
28.400,0.3478,0,8,0.2817
28.416,0.3488,0,8,0.2815
28.431,0.3407,0,8,0.2814
28.447,0.3436,0,8,0.2812
28.462,0.3446,0,8,0.2811
28.479,0.3471,0,8,0.2809
28.493,0.3430,0,8,0.2808
28.510,0.3460,0,8,0.2806
28.525,0.3442,0,8,0.2805
28.541,0.3422,0,8,0.2803
28.557,0.3395,0,8,0.2801
28.573,0.3441,0,8,0.2800
28.590,0.3440,0,8,0.2798
28.606,0.3410,0,8,0.2797
28.623,0.3440,0,8,0.2795
28.638,0.3456,0,8,0.2793
28.655,0.3452,0,8,0.2792
28.669,0.3412,0,8,0.2790
28.686,0.3428,0,8,0.2789
28.701,0.3406,0,8,0.2787
28.717,0.3374,0,8,0.2786
28.732,0.3353,0,8,0.2784
28.748,0.3425,0,8,0.2783
28.764,0.3422,0,8,0.2781
28.779,0.3310,0,8,0.2780
28.794,0.3389,0,8,0.2778
28.811,0.3391,0,8,0.2777
28.825,0.3447,0,8,0.2775
28.841,0.3401,0,8,0.2774
28.857,0.3384,0,8,0.2772
28.872,0.3391,0,8,0.2771
28.887,0.3412,0,8,0.2769
28.902,0.3362,0,8,0.2768
28.918,0.3395,0,8,0.2766
28.933,0.3492,0,8,0.2765
28.949,0.3466,0,8,0.2763
28.965,0.3448,0,8,0.2762
28.981,0.3445,0,8,0.2760
28.997,0.3394,0,8,0.2759
29.012,0.3384,0,8,0.2757
29.028,0.3387,0,8,0.2756
29.044,0.3380,0,8,0.2754
29.059,0.3384,0,8,0.2753
29.074,0.3390,0,8,0.2752
29.091,0.3341,0,8,0.2750
29.107,0.3430,0,8,0.2748
29.122,0.3372,0,8,0.2747
29.139,0.3358,0,8,0.2745
29.154,0.3330,0,8,0.2744
29.170,0.3318,0,8,0.2743
29.187,0.3329,0,8,0.2741
29.203,0.3345,0,8,0.2739
29.219,0.3291,0,8,0.2738
29.235,0.3316,0,8,0.2736
29.249,0.3370,0,8,0.2735
29.265,0.3359,0,8,0.2734
29.283,0.3373,0,8,0.2732
29.298,0.3332,0,8,0.2731
29.315,0.3317,0,8,0.2729
29.331,0.3330,0,8,0.2728
29.347,0.3348,0,8,0.2726
29.363,0.3356,0,8,0.2725
29.379,0.3293,0,8,0.2723
29.394,0.3285,0,8,0.2722
29.409,0.3295,0,8,0.2720
29.424,0.3358,0,8,0.2719
29.440,0.3407,0,8,0.2717
29.455,0.3365,0,8,0.2716
29.471,0.2769,0,8,0.2715
29.488,0.1065,1,8,0.2713
29.503,0.0965,1,8,0.2712
29.518,0.1605,1,8,0.2710
29.535,0.2304,0,9,0.3047
29.551,0.2374,0,9,0.3046
29.567,0.2639,0,9,0.3044
29.584,0.2698,0,9,0.3042
29.599,0.2777,0,9,0.3041
29.615,0.2836,0,9,0.3039
29.630,0.2934,0,9,0.3037
29.646,0.3011,0,9,0.3036
29.662,0.3055,0,9,0.3034
29.676,0.3029,0,9,0.3033
29.691,0.3091,0,9,0.3031
29.708,0.3044,0,9,0.3029
29.724,0.3058,0,9,0.3028
29.739,0.3061,0,9,0.3026
29.755,0.3062,0,9,0.3025
29.770,0.3114,0,9,0.3023
29.785,0.3089,0,9,0.3022
29.801,0.3128,0,9,0.3020
29.817,0.3174,0,9,0.3018
29.834,0.3119,0,9,0.3017
29.851,0.3135,0,9,0.3015
29.867,0.3180,0,9,0.3013
29.883,0.3209,0,9,0.3012
29.899,0.3265,0,9,0.3010
29.915,0.3217,0,9,0.3009
29.931,0.3150,0,9,0.3007
29.946,0.3160,0,9,0.3005
29.962,0.3161,0,9,0.3004
29.979,0.3175,0,9,0.3002
29.996,0.3173,0,9,0.3000
30.012,0.3171,0,9,0.2999
30.028,0.3139,0,9,0.2997
30.043,0.3117,0,9,0.2996
30.058,0.3115,0,9,0.2994
30.075,0.3168,0,9,0.2993
30.091,0.3132,0,9,0.2991
30.106,0.3131,0,9,0.2989
30.123,0.3141,0,9,0.2988
30.139,0.3157,0,9,0.2986
30.156,0.3210,0,9,0.2984
30.175,0.3207,0,9,0.2983
30.192,0.3210,0,9,0.2981
30.208,0.3051,0,9,0.2979
30.223,0.2860,0,9,0.2978
30.239,0.2876,0,9,0.2976
30.256,0.3141,0,9,0.2975
30.271,0.3118,0,9,0.2973
30.287,0.3062,0,9,0.2972
30.303,0.3048,0,9,0.2970
30.319,0.3025,0,9,0.2968
30.334,0.2995,0,9,0.2967
30.350,0.3016,0,9,0.2965
30.365,0.3036,0,9,0.2964
30.382,0.3075,0,9,0.2962
30.397,0.3195,0,9,0.2961
30.414,0.3199,0,9,0.2959
30.430,0.3213,0,9,0.2958
30.446,0.3169,0,9,0.2956
30.462,0.3140,0,9,0.2954
30.480,0.3120,0,9,0.2953
30.496,0.3168,0,9,0.2951
30.512,0.3142,0,9,0.2950
30.528,0.3134,0,9,0.2948
30.542,0.3145,0,9,0.2947
30.557,0.3127,0,9,0.2945
30.572,0.3166,0,9,0.2944
30.587,0.3146,0,9,0.2942
30.604,0.3078,0,9,0.2941
30.620,0.3093,0,9,0.2939
30.635,0.3065,0,9,0.2938
30.650,0.3071,0,9,0.2936
30.666,0.3151,0,9,0.2935
30.682,0.3140,0,9,0.2933
30.698,0.3146,0,9,0.2932
30.714,0.3141,0,9,0.2930
30.729,0.3125,0,9,0.2929
30.745,0.3163,0,9,0.2927
30.761,0.3154,0,9,0.2926
30.776,0.3144,0,9,0.2924
